MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367000120,2022-03-31T05:17:41,40.64803,-74.06513,14.5,234,241,ALICE AUSTEN,IMO8643028,WTZ3864,60,0,63,12,,69,A
367572040,2022-03-31T05:18:44,33.24782,-79.21133,0.1,151.3,308,NA HOKU,IMO8973904,WDG7908,31,3,32,10,5,52,A
367047180,2022-03-31T05:09:38,45.98547,-122.83632,0,244.3,332,SUNDIAL,,WDC5838,31,12,25,9,,57,A
367186370,2022-03-31T05:18:17,40.64895,-74.11015,3.5,353.1,352,HMS LIBERTY,,WDD7435,31,15,21,7,,31,A
367390740,2022-03-31T05:09:41,40.9501,-73.0686,0,0,511,SEAWOLF,IMO8853489,WDE7235,90,0,24,6,,90,A
368054570,2022-03-31T05:14:07,29.84081,-93.95305,3.9,192.2,183,MISS MARLEY,,WDK4381,57,12,220,18,3,57,A
366773410,2022-03-31T05:14:18,43.69501,-124.23876,0.1,244.5,511,OSSIAN,,WDF2623,30,15,26,7,0,30,A
367646810,2022-03-31T05:09:41,29.3084,-94.80211,0,87.3,87,EMERY ZIDELL,IMO9767924,WDH7301,31,5,35,10,,90,A
367748330,2022-03-31T05:14:26,29.55649,-90.44357,3.5,278.7,511,NAVIGATOR,,WDI9407,31,0,30,9,,21,A
366996490,2022-03-31T05:09:45,30.46957,-91.19321,0,153.5,3,J E O'DONNELL,,WDC2694,31,5,20,7,,52,A
563624000,2022-03-31T05:14:31,35.83727,-127.83657,2.2,215.9,275,BW COUGAR,IMO9675494,9V2341,80,0,183,32,13.3,80,A
367005970,2022-03-31T05:17:44,27.90448,-82.42249,0,240.5,511,KAITLIN OLIVIA,,WCY6622,31,0,21,7,,32,A
367004760,2022-03-31T05:14:34,30.28465,-87.64725,0,314.1,511,JOE CAIN,,WDC3254,31,15,27,10,,50,A
367188380,2022-03-31T05:17:57,27.80874,-97.36793,0.4,346.6,511,OHIO,IMO0644880,WDD7583,90,3,264,72,0,33,A
367053620,2022-03-31T05:14:19,29.60286,-89.86643,0,268.4,511,MISS EFFIE,,WYR3654,60,0,13,4,,30,A
369970478,2022-03-31T05:14:35,38.98432,-76.46695,0,111.3,343,NAVSEA P-304 2,,,99,0,,,,99,A
368165260,2022-03-31T05:14:23,35.09767,-90.09968,0,19.8,511,CAPT GEORGE B. CUMMI,,WDL7977,31,0,21,8,3,31,A
368230830,2022-03-31T05:10:02,29.26244,-89.35015,0,245,511,WEEKS 189,,WDM7095,0,15,46,15,0,0,A
245789000,2022-03-31T05:17:33,37.56628,-76.04538,13.9,342.9,337,SPIEGELGRACHT,IMO9197911,PCEO,70,0,168,25,10.7,70,A
368872000,2022-03-31T05:16:43,33.03801,-118.20685,8.1,122.2,120,US WARSHIP 22,,,35,0,129,32,0,35,A
367133230,2022-03-31T05:10:32,26.74077,-80.04217,0.1,352.7,511,DELTA HOUSE,,WDJ6727,37,5,25,7,,36,A
319121300,2022-03-31T05:10:38,26.09723,-80.16404,0.1,168,357,DELIBERATELY LUCKY,,ZGGV9,37,5,38,9,2.1,37,A
316008900,2022-03-31T05:15:17,49.18356,-123.07251,0,51.3,0,SPERRY MARINE,,VX9DHX,0,15,20,10,0,0,A
566730000,2022-03-31T05:10:35,40.64303,-74.18745,0,7,223,WAN HAI 513,IMO9457634,9V7579,70,5,258,37,12.8,70,A
367574720,2022-03-31T05:10:42,27.85272,-97.17133,0.1,360,511,K J LEBOEUF,,WDG8170,31,0,18,6,,99,A
367057420,2022-03-31T05:15:19,30.08172,-91.3091,0,292.7,334,JACK ODOM,,WDC6519,31,12,31,10,,57,A
366954010,2022-03-31T05:10:38,28.94969,-95.33014,0,216.1,297,HARVEY PACER,IMO9297747,WDH2195,90,0,61,14,4.3,70,A
367072840,2022-03-31T05:10:51,29.56815,-90.72021,0,272.4,219,KELLY MORRISON,IMO8216485,WDC7532,90,5,54,12,3.7,34,A
338044878,2022-03-31T05:15:20,37.66392,-122.38116,0,355.2,511,GRECIAN FORMULA,,,37,,9,,,,B
366979330,2022-03-31T05:15:34,37.91954,-122.40887,5.4,90.1,511,KEEGAN FOSS,IMO8817887,WCW5595,31,5,31,10,4.2,52,A
367466470,2022-03-31T05:15:38,30.06388,-90.86313,6.4,49.7,511,HONEST BOB,,WDJ4775,31,15,17,7,,52,A
338116454,2022-03-31T05:16:48,30.29363,-87.63199,0,72,511,LUNA-SEA II,,,37,,11,,,,B
367161930,2022-03-31T05:16:50,46.16719,-123.91682,0.3,73.9,511,PACIFIC CONQUEST,,WDD5675,30,,15,6,,,B
366902270,2022-03-31T05:16:51,39.11208,-76.39127,0,328,511,MEGAN MCALLISTER,IMO8980737,WDB4781,31,12,23,7,,31,A
367136020,2022-03-31T05:10:41,34.71646,-76.69499,0,10.7,511,RIKKI S,IMO8851156,WDD3773,31,5,18,7,,31,A
368110430,2022-03-31T05:10:56,29.96919,-90.24034,0,111.8,297,POINT A LA HACHE,,WDL2256,57,12,113,33,2.6,57,A
368213040,2022-03-31T05:15:06,29.78555,-92.20542,0.6,262.3,296,CITATION,IMO1217082,WDM5147,57,0,206,11,3,52,A
367003810,2022-03-31T05:15:18,29.77941,-95.07648,0.1,285.4,511,QUENTIN,,WDF2404,31,12,21,8,,57,A
367185000,2022-03-31T05:15:20,39.27359,-76.58595,0,26.1,23,ANTARES,IMO7226897,NPEJ,90,5,288,32,11.2,70,A
338076155,2022-03-31T05:16:27,34.17039,-119.22847,0,240.2,511,R ESCAPE,,,60,,11,,,,B
367133230,2022-03-31T05:16:32,26.74075,-80.04217,0,345.5,511,DELTA HOUSE,,WDJ6727,37,5,25,7,,36,A
366961230,2022-03-31T05:16:53,30.48536,-91.19495,3.7,4.6,15,INLAND STAR,,WDH5465,31,0,16,6,,52,A
366773410,2022-03-31T05:16:38,43.69501,-124.23881,0.1,85.9,511,OSSIAN,,WDF2623,30,15,26,7,0,30,A
338297000,2022-03-31T05:16:54,29.11456,-90.20872,0,201.8,247,SEACOR CHIEF,IMO9724300,WDH8039,90,5,61,14,,38,A
367318570,2022-03-31T05:16:40,31.46261,-87.92008,4.7,351,6,R D QUEBODEAUX,,WDD9960,31,12,26,9,,31,A
368052910,2022-03-31T05:18:53,30.00933,-89.91922,0,274,511,LIL' EMI,,WDK4206,31,15,17,7,3.5,31,A
366088000,2022-03-31T05:18:53,29.14315,-90.20488,0,67,511,THUNDER,IMO9684847,WDH7787,90,0,76,18,5.9,70,A
232419000,2022-03-31T05:16:58,29.14791,-90.20251,0,184,257,SEVEN NAVICA,IMO9177856,MZHR7,90,5,108,22,7.2,90,A
338305000,2022-03-31T05:19:03,27.9399,-82.44229,0,117.1,90,MARIYA MORAN,IMO9764128,WDH8622,31,5,36,10,4.9,87,A
316041901,2022-03-31T05:17:02,48.65227,-123.44956,0,230.2,61,FLORENCIA BAY,,,51,5,19,6,1.8,51,A
209136000,2022-03-31T05:19:13,45.64099,-122.74871,0,218.5,136,UBC TAMPA,IMO9416707,5BVM2,70,5,182,28,10.9,70,A
367186370,2022-03-31T05:19:19,40.64953,-74.11017,0.4,13.9,10,HMS LIBERTY,,WDD7435,31,15,21,7,,31,A
319129600,2022-03-31T05:16:56,26.7852,-94.8273,11.2,114.6,113,SCORPIO,IMO9389071,ZGHE8,80,0,244,42,13.7,80,A
367034960,2022-03-31T05:11:01,33.7676,-118.21697,0,96.1,23,PONO,,WCB4095,31,0,22,8,,52,A
366995460,2022-03-31T05:17:22,30.31133,-91.22685,0,347.6,49,ATLAS,IMO8842258,WDC2601,31,12,21,7,,57,A
246887000,2022-03-31T05:11:21,38.30698,-76.3252,7.1,186.9,185,THAMESBORG,IMO9546459,PCRE,70,0,172,21,9.4,70,A
367121010,2022-03-31T05:17:26,46.50282,-84.35501,0.5,86.4,86,AMERICAN CENTURY,IMO7923196,WDD2876,70,0,304,32,10.4,0,A
367376530,2022-03-31T05:18:05,28.7425,-88.82558,0.2,251.5,511,MATTERHORN TLP,,WDE6150,90,3,,,,90,A
367116570,2022-03-31T05:11:25,40.6363,-74.07255,0,289.4,511,SORENSEN MILLER,,WDD2540,60,0,32,7,,39,A
367309860,2022-03-31T05:17:30,36.93137,-76.33359,0,7.9,174,NAMAHOE,IMO9162863,WDD9321,31,5,32,11,4.5,52,A
367677630,2022-03-31T05:19:23,29.37071,-89.5499,0,269.8,295,STEVE N BRIAN,,WDI2385,31,0,25,,,57,A
316001268,2022-03-31T05:17:30,48.87535,-123.29991,19.3,30.1,30,SPIRIT OF B C,IMO9015668,VOSM,60,0,167,32,5,60,A
367765930,2022-03-31T05:19:30,34.74022,-90.55224,4,264.9,281,SCF VISION,,WDJ3219,31,0,,,,57,A
368150680,2022-03-31T05:16:01,29.68524,-91.18313,0,291.6,511,EMILEE ALEXIS,,WDL6432,57,12,20,7,0,57,A
367473490,2022-03-31T05:16:05,29.84095,-89.98583,8.3,217.2,223,ST THOMAS,,WDF6366,31,12,23,10,,57,A
368133920,2022-03-31T05:16:09,30.75598,-91.40555,4.7,265.6,246,LESTER PARKER,IMO126113100,WDL4693,52,12,36,12,3.4,57,A
636013615,2022-03-31T05:19:44,17.61016,-64.65208,1.8,213.1,149,SOCRATES,IMO9390692,A8OE2,80,0,228,32,14.3,80,A
367605130,2022-03-31T05:16:10,29.96362,-93.86147,0,316.5,151,DAHLI BROOKE,,WDH3184,31,15,20,,,31,A
339482000,2022-03-31T05:19:48,18.33638,-64.92124,0,308.2,511,SEAHOME,,6YSR2,36,,,,,,B
368117020,2022-03-31T05:16:13,29.91416,-89.9738,0,68.4,511,CURLIN,,WDL2959,38,5,0,0,3.3,38,A
367765930,2022-03-31T05:17:09,34.74021,-90.54855,5.7,271.8,278,SCF VISION,,WDJ3219,31,0,,,,57,A
367465960,2022-03-31T05:17:22,29.42251,-94.72173,0,271.6,511,CROSBY CARRIER,,WDF5669,31,0,19,8,,31,A
367508430,2022-03-31T05:16:16,29.7264,-95.22745,0,127.3,511,GOVERNOR MIKE HUCKAB,,WDF9748,31,0,24,,,57,A
367748330,2022-03-31T05:18:07,29.55723,-90.44759,3.5,282.3,511,NAVIGATOR,,WDI9407,31,0,30,9,,21,A
367672380,2022-03-31T05:17:26,29.36333,-94.9108,0,247.3,271,WAYNE BETHEL,,WDH9869,31,12,26,9,,57,A
367649620,2022-03-31T05:18:14,42.28088,-83.1268,0,0,511,MISSISSIPPI,,WDH7589,31,5,22,6,,99,A
367573610,2022-03-31T05:17:31,27.81785,-97.42981,0,258.3,511,JOHN M WIKE,,WDG8060,31,12,24,,,52,A
368129460,2022-03-31T05:16:18,27.84568,-97.22597,0,218.2,226,SIGNET FREEDOM,,WDL4233,57,0,210,18,2.8,57,A
367760820,2022-03-31T05:17:31,30.39043,-81.43341,0,15.6,511,LADY CATHERINE,IMO7943483,WDJ2695,30,,23,6,,,B
367522540,2022-03-31T05:16:21,30.37747,-91.22636,0,104,511,ALVA DUPRE,,WDG3104,31,0,21,8,,57,A
367185000,2022-03-31T05:18:23,39.27362,-76.58595,0,26.1,23,ANTARES,IMO7226897,NPEJ,90,5,288,32,11.2,70,A
367121010,2022-03-31T05:10:16,46.50275,-84.35671,0.5,86.3,86,AMERICAN CENTURY,IMO7923196,WDD2876,70,0,304,32,10.4,0,A
368071270,2022-03-31T05:10:21,30.26703,-91.12698,3.8,308.5,301,USS LAFAYETTE,IMO8479837,WDK6108,31,0,20,10,3.4,31,A
367672370,2022-03-31T05:10:21,30.52378,-91.73333,0,295.8,322,BILL GARVEY,,WDH9868,31,12,25,9,,57,A
233933000,2022-03-31T05:10:34,48.12516,-123.4409,0,211.3,75,CABLE INNOVATOR,IMO9101132,MVEP4,90,5,145,24,8.5,90,A
367797460,2022-03-31T05:17:51,40.44888,-80.03326,0,225.9,134,ROGER W KEENEY,,WDJ6408,31,12,36,10,,57,A
367167460,2022-03-31T05:18:13,28.79783,-95.40837,1,108.8,511,MAI VAN,IMO8886993,WDD6034,30,,22,6,,,B
367512530,2022-03-31T05:18:27,29.37865,-94.77533,0,360,511,DAVID LUNDIN,,WDG2138,31,0,7,,,53,A
316046934,2022-03-31T05:18:16,49.12507,-123.08622,0,96.9,60,ISLAND K'ULUT'A,IMO9900588,CFA3463,60,5,80,17,3.3,60,A
368129460,2022-03-31T05:13:58,27.84568,-97.22597,0,218.2,226,SIGNET FREEDOM,,WDL4233,57,0,210,18,2.8,57,A
367672370,2022-03-31T05:14:01,30.52377,-91.73332,0,295.7,322,BILL GARVEY,,WDH9868,31,12,25,9,,57,A
367798550,2022-03-31T05:14:02,30.16098,-90.99691,0,311.2,325,MARY ENA DEVALL,,WDJ6516,31,0,19,8,,31,A
355833000,2022-03-31T05:14:07,27.33377,-83.14408,12.9,15.4,19,CARNIVAL PARADISE,IMO9120877,3FOB5,60,0,260,36,7.8,60,A
367330820,2022-03-31T05:14:23,29.31218,-94.80457,0.1,246.7,511,GREATER SCOTT,IMO9551210,WDE2875,60,0,48,9,,60,A
367686510,2022-03-31T05:16:25,38.77542,-76.56833,0,125.1,511,ROULEAU II,IMO0000000,WDI3265,36,,14,4,,,B
367121010,2022-03-31T05:14:46,46.5028,-84.35566,0.6,87.2,86,AMERICAN CENTURY,IMO7923196,WDD2876,70,0,304,32,10.4,0,A
366902120,2022-03-31T05:11:12,40.68574,-74.07673,0,250.9,282,SARAH ANN,IMO8983117,WDF3387,31,12,23,7,,52,A
367719070,2022-03-31T05:14:37,18.28755,-65.63339,0,45.2,511,CHATEAU DU MER,,WDI6475,37,,,,,,B
366999858,2022-03-31T05:11:17,35.2004,-120.86443,19.5,136.7,511,CG47231,,,90,5,14,,,51,A
316002280,2022-03-31T05:16:27,46.59175,-84.71716,0,9.2,54,ALGOMA CONVEYOR,IMO9619268,XJBT,79,15,226,24,7,79,A
367315470,2022-03-31T05:14:38,36.84074,-76.27132,0,327,511,MARY M COPPEDGE,IMO7423512,WDD9722,31,0,29,9,4.4,90,A
368150680,2022-03-31T05:14:51,29.68523,-91.18315,0,291.6,511,EMILEE ALEXIS,,WDL6432,57,12,20,7,0,57,A
366995460,2022-03-31T05:15:03,30.31133,-91.22685,0,347.6,49,ATLAS,IMO8842258,WDC2601,31,12,21,7,,57,A
367508430,2022-03-31T05:15:05,29.7264,-95.22745,0,127.3,511,GOVERNOR MIKE HUCKAB,,WDF9748,31,0,24,,,57,A
367522540,2022-03-31T05:15:11,30.37748,-91.22636,0,288.5,511,ALVA DUPRE,,WDG3104,31,0,21,8,,57,A
366902120,2022-03-31T05:14:43,40.68577,-74.07674,0,250.9,278,SARAH ANN,IMO8983117,WDF3387,31,12,23,7,,52,A
367531740,2022-03-31T05:15:13,40.74055,-74.01195,0.1,360,511,FDNY M1A,,WDG3985,90,0,,,,51,A
367535250,2022-03-31T05:14:46,30.0709,-90.90519,0.1,26,314,CHARLES L STRAIT,,WDG4314,31,0,53,15,,32,A
316001268,2022-03-31T05:15:17,48.86491,-123.30763,18.1,15.2,15,SPIRIT OF B C,IMO9015668,VOSM,60,0,167,32,5,60,A
355833000,2022-03-31T05:15:17,27.33785,-83.14287,13.1,14.7,18,CARNIVAL PARADISE,IMO9120877,3FOB5,60,0,260,36,7.8,60,A
367740640,2022-03-31T05:14:24,42.4797,-73.78841,0,278.7,511,CMT OTTER,,WDI8641,31,5,18,7,,31,A
316005623,2022-03-31T05:14:26,49.29051,-123.06092,0,221,511,SST TIGER SUN,IMO8953540,,31,15,21,10,3.9,31,A
368186000,2022-03-31T05:14:53,29.12883,-90.20098,0,201.6,162,HARVEY CARRIER,IMO9388120,KRTQ,90,0,85,18,5,79,A
367106880,2022-03-31T05:10:30,30.28325,-91.22294,0,264.2,511,NEW ROADS,IMO7527980,WDC9803,60,0,45,20,1.5,69,A
367331110,2022-03-31T05:10:32,29.74332,-93.87099,0.1,240.9,142,SP IVORY,IMO9423152,WDE2900,31,8,33,12,5.1,52,A
563050800,2022-03-31T05:14:50,42.38622,-71.03663,0,162.2,284,AQUILA OCEAN,IMO9825520,9V5548,70,5,229,32,11.7,70,A
368129710,2022-03-31T05:14:53,30.36537,-88.56727,0,194.3,252,SIGNET PURITAN,,WDL4255,56,0,119,34,3.4,56,A
367155230,2022-03-31T05:14:55,40.36605,-72.049,8.4,197.5,511,KIMBERLY,IMO9048897,WBD9126,30,,21,6,,,B
339244972,2022-03-31T05:10:35,34.80545,-76.68537,0,0,511,DEAD COW 53,IMO0607430,DEADCOW,51,3,25,16,2,51,A
236112196,2022-03-31T05:16:28,25.72532,-80.15673,0,183.9,511,M/Y DREAM,IMO0000000,ZDPS4,37,,25,8,,,B
366994190,2022-03-31T05:10:35,29.98672,-90.39936,0,3,320,ANGIE GOLDING,,WDC2517,31,12,32,9,,57,A
368048220,2022-03-31T05:10:41,47.6467,-122.32757,0,183.7,292,LIBERTY,,WDK3738,37,5,33,8,2.2,37,A
366971360,2022-03-31T05:10:49,47.59218,-90.60448,14.7,243.8,244,JOHN G MUNSON,IMO5173670,WDH7557,70,0,234,22,8.2,70,A
367405820,2022-03-31T05:10:55,29.74243,-93.87216,0,311.8,135,C-TRACTOR 20,IMO9529748,WDE8465,31,15,33,12,5.7,52,A
367106880,2022-03-31T05:16:00,30.28325,-91.22293,0,270.4,511,NEW ROADS,IMO7527980,WDC9803,60,0,45,20,1.5,69,A
366845390,2022-03-31T05:16:30,41.25314,-69.23903,4.5,300.5,511,ENDEAVOR,IMO0000000,WDA7623,30,,31,9,,,B
367320210,2022-03-31T05:16:40,27.98429,-82.82215,1.8,326.8,511,CHERYL ANN,IMO0000000,WDE2084,37,,12,4,,,B
368048120,2022-03-31T05:16:06,34.74068,-90.44479,0,347,511,CHRIS FOSTER,,WDK3729,32,15,20,8,0,32,A
338311105,2022-03-31T05:16:41,38.09936,-121.56615,0,182.4,284,DANCE THE TIDE,IMO0000000,,37,,10,4,,,B
367519080,2022-03-31T05:16:11,28.80908,-91.37086,1.1,10.6,511,ST PAUL,IMO8969379,WDG2769,30,,25,7,,,B
373582000,2022-03-31T05:16:35,38.28263,-74.49079,7,323.5,322,MSC CELINE,IMO9316361,3FID6,70,0,210,32,12,3,A
367719830,2022-03-31T05:15:08,38.01572,-90.08825,4.8,103.9,511,RONNIE I,,WDI6550,31,15,19,,,31,A
367704590,2022-03-31T05:15:08,29.40514,-94.74293,0,284.7,142,ADELINE,IMO8993825,WDI5043,31,0,21,9,,31,A
228335900,2022-03-31T05:15:20,32.93577,-78.195,22.8,71.8,74,CMA CGM TOSCA,IMO9299783,FMEL,70,0,334,42,14.5,79,A
316022014,2022-03-31T05:16:45,48.74179,-123.61781,0,43.7,511,MISS MOLLY,IMO0000000,,30,,12,5,,,B
367405820,2022-03-31T05:15:34,29.74238,-93.87217,0.1,275.1,136,C-TRACTOR 20,IMO9529748,WDE8465,31,15,33,12,5.7,52,A
373485000,2022-03-31T05:18:18,40.67212,-74.08268,0,159,298,HOUSTON BRIDGE,IMO9566382,3FLC7,70,5,334,45,14,93,A
338152073,2022-03-31T05:18:40,18.46017,-66.089,0,338.3,511,WANDERLUST,IMO0000000,W,37,,14,4,,,B
338102322,2022-03-31T05:15:50,38.96665,-76.47831,0,0,511,PROMISE,,,37,,,,,,B
477302100,2022-03-31T05:11:05,33.73488,-118.15902,0,160,257,GRANDE ISLAND,IMO9496214,VRSN2,70,1,190,32,11.3,70,A
367627470,2022-03-31T05:11:09,29.89219,-91.91142,0,271.5,511,RODNEY E SETTOON,,WDH5388,31,0,15,,,31,A
316005204,2022-03-31T05:11:14,49.15502,-125.90844,0,0,68,CCGS CAPE ANN,,CFG7741,90,5,13,4,2.2,51,A
367397320,2022-03-31T05:11:26,47.33388,-122.57758,0,0,511,KOINONIA,,WDE7763,37,5,18,5,,37,A
367524420,2022-03-31T05:11:28,29.5718,-90.59408,0,266.8,291,BOO SONIER,,WDG3281,31,0,21,,,57,A
367728310,2022-03-31T05:11:33,36.9625,-76.2957,0,318,511,SERVER,,WDI7396,31,0,17,,,52,A
241132000,2022-03-31T05:11:34,27.60635,-95.96067,8.2,268.8,261,MINERVA KYTHNOS,IMO9592252,SVBI9,80,0,249,43,15,80,A
366238710,2022-03-31T05:11:38,40.6562,-74.05113,5,15.9,18,DACE REINAUER,IMO8993368,WCW8843,31,0,33,9,4,57,A
367491710,2022-03-31T05:11:41,30.37113,-88.56448,0,360,511,SIGNET LEGEND,,WDF8130,31,0,17,7,,31,A
367156260,2022-03-31T05:11:42,29.258,-89.96633,0,311,222,WARREN THOMAS,IMO9399454,WDJ6269,90,0,50,10,3.6,0,A
305756000,2022-03-31T05:19:24,29.71917,-95.24584,0,352.3,298,BBC DANUBE,IMO9571399,V2FQ4,70,5,143,22,9.7,70,A
368062270,2022-03-31T05:19:28,30.40067,-87.22409,0,41.7,321,KIRSTEN GOLDING,,WDK5160,57,0,27,10,2.8,57,A
367331110,2022-03-31T05:19:42,29.74318,-93.871,0.4,168.4,138,SP IVORY,IMO9423152,WDE2900,31,8,33,12,5.1,52,A
367639520,2022-03-31T05:18:44,27.3227,-82.56724,0.1,360,511,PANACEA,IMO0000000,WDH6582,37,,23,6,,,B
368008130,2022-03-31T05:16:43,29.14655,-90.20609,0,142.6,342,MARSH ISLAND,IMO9800386,WDJ7587,20,5,95,20,0,20,A
538003291,2022-03-31T05:18:47,29.74459,-95.09794,0,139.1,318,FAIRCHEM FRIESIAN,IMO9367413,V7PU7,80,5,145,23,10.1,82,A
316005623,2022-03-31T05:16:46,49.29046,-123.06088,0,221,511,SST TIGER SUN,IMO8953540,,31,15,21,10,3.9,31,A
316013966,2022-03-31T05:18:48,46.45518,-84.55578,0,1,277,OAKGLEN,IMO7901148,CYDD,70,0,222,23,10.3,79,A
244903000,2022-03-31T05:16:59,39.26223,-76.5935,0,348.7,294,SLUISGRACHT,IMO9202522,PFBE,70,5,172,25,10.6,70,A
338304066,2022-03-31T05:18:49,26.19781,-80.10463,0,360,511,BUTTERNUT,IMO0000000,,37,,15,5,,,B
368174620,2022-03-31T05:19:01,30.35231,-88.51017,0,360,511,BUCK,IMO0000000,WDL8965,31,,13,6,,,B
368082970,2022-03-31T05:10:20,45.6133,-122.6742,0,316.6,126,AMERICAN.HARMONY,IMO1288191,WDK7293,60,5,92,17,2.3,60,A
538009699,2022-03-31T05:10:23,29.94928,-93.86387,0,280.2,200,SUBSEA RESPONDER IV,IMO9400693,V7A5057,70,0,90,18,4.2,79,A
367615940,2022-03-31T05:10:28,27.92804,-82.426,0,319,511,MISTER B,IMO8854809,WDH4267,30,,25,7,,,B
366999388,2022-03-31T05:10:30,35.07241,-90.11551,0,183,511,GOODWIN,,AETG,90,12,,,,31,A
367415180,2022-03-31T05:10:33,29.40592,-94.74322,0,68.6,48,BUD SONIER,,WDE9248,31,12,21,9,,57,A
319196700,2022-03-31T05:10:33,27.45657,-80.30613,0.2,336.1,511,WORKNOT,,ZGKS6,90,0,18,6,0,90,A
367705130,2022-03-31T05:17:05,41.07319,-71.93962,0,0,511,VIKING SUPERSTAR,IMO8950940,WDI5096,60,15,29,7,,6,A
367090390,2022-03-31T05:17:08,29.12838,-90.21719,0,49.1,511,SUN DAY,,WDC8625,60,0,31,7,,50,A
241409000,2022-03-31T05:17:17,29.25813,-94.68426,0.1,70.8,27,DILOS,IMO9711535,SVCH4,80,1,147,,,80,A
368153890,2022-03-31T05:17:26,45.64958,-84.47025,0,97.9,208,MICHIGAN,IMO812179500,WDL6768,80,0,135,18,4.3,80,A
367401170,2022-03-31T05:17:28,29.78609,-95.06586,0,193.6,94,KYLE A SHAW,,WDE8068,31,12,21,9,,57,A
366793760,2022-03-31T05:17:33,32.72321,-117.1747,0,265.2,511,ADVENTURE HORNBLOWER,,WDA3017,60,4,43,10,,60,A
316003600,2022-03-31T05:17:35,49.29467,-123.11833,0,157,267,SEASPAN ROYAL,IMO8020018,VY7102,31,0,43,11,5.9,32,A
368062980,2022-03-31T05:15:56,18.44179,-64.75191,0.3,360,511,BELLA,IMO0000000,WDK5237,37,,13,4,,,B
366872110,2022-03-31T05:14:55,25.76441,-80.14558,0,360,511,HERON,,WDB2084,69,15,34,44,9,69,A
368243510,2022-03-31T05:15:57,48.60856,-123.15467,0,360,511,TIN MAN,IMO0000000,,37,,0,0,,,B
367405770,2022-03-31T05:14:59,30.39323,-81.40452,0,267.2,511,C-TRACTOR 19,IMO9529736,WDE8461,31,5,33,12,5.7,52,A
368214290,2022-03-31T05:15:58,38.77233,-76.56354,0,133.3,8,KARMA 3.0,IMO0000000,WDM5274,37,,16,5,,,B
368151890,2022-03-31T05:15:05,30.04788,-90.57984,0,141.7,279,KEVIN ALLEN,,WDL6556,57,5,210,17,3.1,57,A
338428536,2022-03-31T05:16:00,38.95865,-76.48164,0,360,511,TANDEM TWO,IMO0000000,,36,,14,5,,,B
368043070,2022-03-31T05:15:06,40.70324,-73.9766,0,317.7,289,OCEANQUEENROCKSTAR,,WDK3219,99,0,29,9,2,99,A
368088000,2022-03-31T05:16:00,25.73063,-80.23255,0,94,511,TRAVELER TOO,IMO0000000,,37,,24,7,,,B
366999388,2022-03-31T05:15:08,35.0724,-90.1155,0,183,511,GOODWIN,,AETG,90,12,,,,31,A
367376370,2022-03-31T05:15:16,42.28103,-83.12752,0,228.4,511,WYOMING,,WC7559,31,0,24,6,,99,A
366997430,2022-03-31T05:15:18,29.87545,-90.00615,0,20.1,511,VIRGIE CENAC,,WDC2765,31,0,18,6,,52,A
367612240,2022-03-31T05:15:20,28.99269,-89.35918,0,277.2,511,NICHOLAS,,WDH3914,31,0,19,,,31,A
367162750,2022-03-31T05:15:31,29.94637,-90.00592,0,298.7,511,MISS LOUISE,,WDD5732,60,15,15,4,,30,A
316003600,2022-03-31T05:10:35,49.29467,-123.11833,0,162,268,SEASPAN ROYAL,IMO8020018,VY7102,31,0,43,11,5.9,32,A
367376370,2022-03-31T05:10:36,42.281,-83.12752,0,225.8,511,WYOMING,,WC7559,31,0,24,6,,99,A
367305890,2022-03-31T05:10:45,29.7918,-92.14333,0,297.9,511,LADY LAB,IMO9370680,WDD9017,60,5,49,9,,69,A
366994920,2022-03-31T05:10:51,44.10446,-69.10238,0.1,172.1,511,OLD DOMINION,,WDC2561,90,0,15,5,,50,A
367380280,2022-03-31T05:10:53,46.15704,-123.40233,0,360,138,WESTERN STAR,IMO8423806,WDE6437,31,0,23,7,,99,A
367530590,2022-03-31T05:16:01,27.87201,-97.15887,0,263.9,304,CAPT PAUL E LORD,,WDG3876,31,12,20,,,52,A
367003520,2022-03-31T05:11:08,29.99588,-93.91935,2.2,26.2,3,NATHAN P,IMO8968234,WDF2427,31,12,26,9,,57,A
316033618,2022-03-31T05:16:05,26.95945,-82.09069,0.1,360,511,JADE,IMO0000000,,36,,10,4,,,B
367430030,2022-03-31T05:17:41,38.85701,-90.12296,0,276.7,300,SAINT CHARLES,,WDF2626,31,12,23,9,,57,A
338398692,2022-03-31T05:16:10,32.39643,-80.67845,0,360,511,MY CY,IMO0000000,,37,,12,5,,,B
316005551,2022-03-31T05:17:42,49.20511,-123.05482,0,309.9,511,NORTH ARM PROWLER,,,31,0,15,6,2.5,52,A
210080000,2022-03-31T05:16:11,30.4288,-91.19625,0.1,220,8,VIRGEN DEL CISNE,IMO9428372,5BQP5,89,0,183,32,8,89,A
366914760,2022-03-31T05:17:47,29.79565,-93.32561,0,261.3,511,CANDY DANCER,IMO8993045,WDB5897,60,0,39,7,,60,A
367692620,2022-03-31T05:16:13,32.71002,-117.17255,0,107.6,341,PACIFIC HORIZON,IMO8133023,WDI3854,30,0,19,6,,30,A
367638590,2022-03-31T05:17:57,29.61284,-95.00435,0,243,87,DENNIS CHAMBERS,,WDH6497,90,5,21,9,,57,A
